2018-08-29 09:59:04: -- Analysis Started by On File Change, After Delay
2018-08-29 09:59:10: Changes: 3,119, Conflicts: 0, CopyTime: 0, FixState: 0, Errors: 0, All: 7381
2018-08-29 09:59:10: Left to Right: Copy File: 3119 
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/7f/e1c128160e8fee0ed78e62fda19b7c5b8c53b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/7f/e1c128160e8fee0ed78e62fda19b7c5b8c53b6' (4,902)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/7f/f16db04caa004c1fe691e7c4fe5ddf2da97020' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/7f/f16db04caa004c1fe691e7c4fe5ddf2da97020' (372)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/7f/f3d00bd3d352da9d81629b88aa54b5f9951bec' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/7f/f3d00bd3d352da9d81629b88aa54b5f9951bec' (311)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/04a4a20e1ee9583f6031cd8082b8ebc2db1869' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/04a4a20e1ee9583f6031cd8082b8ebc2db1869' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/04ce9c9bd243cee6d8fa3b1a73fa0e5b6f0c96' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/04ce9c9bd243cee6d8fa3b1a73fa0e5b6f0c96' (341)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/1a05a78814ab348a03c6e32bc7479884c9bb61' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/1a05a78814ab348a03c6e32bc7479884c9bb61' (335)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/441752520e3cdfce41af2c300a8b3eb0eb07c3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/441752520e3cdfce41af2c300a8b3eb0eb07c3' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/532f22e907f1d19d346f2a39bb51b37eddb1cf' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/532f22e907f1d19d346f2a39bb51b37eddb1cf' (340)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/80/669015cfa7acb4149b8fa2e8f3235efc29bd7d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/669015cfa7acb4149b8fa2e8f3235efc29bd7d' (57)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/685ddbd2e72ab82093ada60e46a4095b237d54' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/685ddbd2e72ab82093ada60e46a4095b237d54' (69,096)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/a557b7de84036616112e06162df53b0a27cafc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/a557b7de84036616112e06162df53b0a27cafc' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/adaaedb953cbfbcf2b460c1d9fcba1928a00dc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/adaaedb953cbfbcf2b460c1d9fcba1928a00dc' (345)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/80/b2820846d9be17c42ef3b0a367c11778a7174c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/b2820846d9be17c42ef3b0a367c11778a7174c' (57)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/ddf876cda1791b746be88ba724514537dc73d9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/ddf876cda1791b746be88ba724514537dc73d9' (335)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/fd3c087a27885ac7dca8ac268af760ca18215c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/fd3c087a27885ac7dca8ac268af760ca18215c' (335)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/80/ffd911f473d9a3a3455b24c3441f8b1f68fbde' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/80/ffd911f473d9a3a3455b24c3441f8b1f68fbde' (341)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/19a1a90aa719a8ca5fe6608672b4436797d30e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/19a1a90aa719a8ca5fe6608672b4436797d30e' (336)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/81/1cf2b5c2ef57ead76a9302abbe7e92917828f5' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/1cf2b5c2ef57ead76a9302abbe7e92917828f5' (1,653)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/3eef46fcd68a7366dae934c3ec2ae3c75e3528' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/3eef46fcd68a7366dae934c3ec2ae3c75e3528' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/47e5ac087d1d3ce44976a6b97fff9656eb16b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/47e5ac087d1d3ce44976a6b97fff9656eb16b6' (335)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/64aa6569632ea8bcef319971d4ea1487296fa2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/64aa6569632ea8bcef319971d4ea1487296fa2' (341)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/6d1d6ec05bedd9e6ae4e2159e85960df645b59' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/6d1d6ec05bedd9e6ae4e2159e85960df645b59' (341)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/716fb22548e8bd45e3003e386bcc49ddd719e0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/716fb22548e8bd45e3003e386bcc49ddd719e0' (371)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/83a9bf407c4b71311fbcab019b0c72270c41ee' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/83a9bf407c4b71311fbcab019b0c72270c41ee' (419)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/8d478474bd01ff1692c6419544f2ed8c8cba67' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/8d478474bd01ff1692c6419544f2ed8c8cba67' (337)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/81/9905d00d74cc3c1b36dfa1ed39e42ce9a2e39f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/9905d00d74cc3c1b36dfa1ed39e42ce9a2e39f' (46)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/ae3b0ca8594f4cd9057b0bdb69a091161ef4cf' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/ae3b0ca8594f4cd9057b0bdb69a091161ef4cf' (343)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/81/bb57eb60ab7dd35231b45c4dc7a24acaacbe16' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/bb57eb60ab7dd35231b45c4dc7a24acaacbe16' (515)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/81/d07b848603c1b1baaec347a7ca7562bb8760da' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/81/d07b848603c1b1baaec347a7ca7562bb8760da' (986)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/06663600c5d808c29db3fac7376d057a5a8dad' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/06663600c5d808c29db3fac7376d057a5a8dad' (336)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/495fb21ac3e70fa73243e868773239d6f77fe6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/495fb21ac3e70fa73243e868773239d6f77fe6' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/8baad271d7fd22915ee153dfea6e4ba29237fe' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/8baad271d7fd22915ee153dfea6e4ba29237fe' (377)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/acc35d4c7a9f262f84df71fb6e3657cb73c71b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/acc35d4c7a9f262f84df71fb6e3657cb73c71b' (336)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/82/bd032e2352666376f776239a6dee42b5a8171a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/bd032e2352666376f776239a6dee42b5a8171a' (62)
2018-08-29 09:59:31: Copy New 'D:/repository/.git/objects/82/c424f2a586450cbddedafbfff41ab045a76cc2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/c424f2a586450cbddedafbfff41ab045a76cc2' (415)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/e7684d4be485eef548b853f857a1679f8e38db' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/e7684d4be485eef548b853f857a1679f8e38db' (336)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/82/e933a41a86d5505572b80e707059ce7196f169' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/82/e933a41a86d5505572b80e707059ce7196f169' (335)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/83/01e686b13a72daf64e7c3cb2671f10443d4d09' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/01e686b13a72daf64e7c3cb2671f10443d4d09' (372)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/83/1d83aacbd8c8dd4dfcfcf10e5b1397818a16d1' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/1d83aacbd8c8dd4dfcfcf10e5b1397818a16d1' (340)
2018-08-29 09:59:31: Copy Over 'D:/repository/.git/objects/83/370a81cbfa9596d1ba00c7a2d49756b35fb0b0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/370a81cbfa9596d1ba00c7a2d49756b35fb0b0' (335)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/3e266784b213b867d81328961ac8dc6d5f8e71' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/3e266784b213b867d81328961ac8dc6d5f8e71' (341)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/83/47320430d1d81cffe92bf9501412dcb627f30a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/47320430d1d81cffe92bf9501412dcb627f30a' (1,019)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/4de25b83b9a2f9c77f8f5ecff2eae105a24960' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/4de25b83b9a2f9c77f8f5ecff2eae105a24960' (396)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/6675ddcd6f40090cf3fd7679b4bba82555dec2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/6675ddcd6f40090cf3fd7679b4bba82555dec2' (336)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/83/76f6e086ab8923df7d92d895933257f3ad9c34' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/76f6e086ab8923df7d92d895933257f3ad9c34' (710)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/b004fb4934970d50124c613ccfb0754fd551cd' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/b004fb4934970d50124c613ccfb0754fd551cd' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/b71f2a34cf7537fb1ca08153928363499c1986' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/b71f2a34cf7537fb1ca08153928363499c1986' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/83/c698ef5d271739a3e05775b2d8625e03be73cd' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/c698ef5d271739a3e05775b2d8625e03be73cd' (342)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/83/d72173c06942a73e43c06e555012e3cb10f331' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/83/d72173c06942a73e43c06e555012e3cb10f331' (1,068)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/051b7987a5cce367f5af28ef94917a0319149f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/051b7987a5cce367f5af28ef94917a0319149f' (336)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/84/0c9df838389a2532720fac18d826cde992287a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/0c9df838389a2532720fac18d826cde992287a' (621)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/145b1e1abfe5335d4fe1a6eeda1a1592f03e90' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/145b1e1abfe5335d4fe1a6eeda1a1592f03e90' (335)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/225ec1bfbe6d36df5bc77380b2515c3944ef52' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/225ec1bfbe6d36df5bc77380b2515c3944ef52' (380)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/23428c6e61df073cf69efbbfc04f09170792a7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/23428c6e61df073cf69efbbfc04f09170792a7' (341)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/2dbb432d5f7cb0ee7085e1f1523e85a2183a1a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/2dbb432d5f7cb0ee7085e1f1523e85a2183a1a' (333)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/84/33b4745c50c3abde2f217906b9fa58fb7b0e76' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/33b4745c50c3abde2f217906b9fa58fb7b0e76' (1,323)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/564fa3e19fc54a210a3e73bec9004eccd82a0b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/564fa3e19fc54a210a3e73bec9004eccd82a0b' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/5a16603acbf17ef053b7c7c22d82c166570ea4' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/5a16603acbf17ef053b7c7c22d82c166570ea4' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/66bf9cafa02e083913b225966966f5b7a28c35' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/66bf9cafa02e083913b225966966f5b7a28c35' (345)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/7156f0277a8ab06384cc440fafd00eb244ac90' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/7156f0277a8ab06384cc440fafd00eb244ac90' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/7c4f6a582d402d83f115306a1751f7ded75504' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/7c4f6a582d402d83f115306a1751f7ded75504' (338)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/8901cd556c4d840920e70e79c66f7247ebffaa' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/8901cd556c4d840920e70e79c66f7247ebffaa' (338)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/89bef425676a9761376315ef0638b82857d017' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/89bef425676a9761376315ef0638b82857d017' (341)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/84/a11601d72ba8840f0987939880dc2513356989' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/a11601d72ba8840f0987939880dc2513356989' (24,119)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/84/b793b00d301ce26bdfaa67e94db2cd2d0e1748' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/84/b793b00d301ce26bdfaa67e94db2cd2d0e1748' (460)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/0cdf0b3d858a49438e24ee8b84bc7153a7351f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/0cdf0b3d858a49438e24ee8b84bc7153a7351f' (335)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/0ce0096f32f5fefe1cccdd6426e505f6a8bb8f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/0ce0096f32f5fefe1cccdd6426e505f6a8bb8f' (341)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/35b871779121fb7fc9376df2b4509ee73043e7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/35b871779121fb7fc9376df2b4509ee73043e7' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/5b7c15eb40ff18eed59f0c3f6512a6a9e29509' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/5b7c15eb40ff18eed59f0c3f6512a6a9e29509' (341)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/5e013130337b158f272493b4f7f525b059d5f7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/5e013130337b158f272493b4f7f525b059d5f7' (890)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/631c9cbec8ed63aecf22bcf91045a73a078e88' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/631c9cbec8ed63aecf22bcf91045a73a078e88' (2,090)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/8fa546ee44010652ee9df5362e84de25c19a12' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/8fa546ee44010652ee9df5362e84de25c19a12' (341)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/91b1d4edeae527bcdd9ec720182bdd830a038c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/91b1d4edeae527bcdd9ec720182bdd830a038c' (339)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/a5814313270ae79bddb8b7aff7d7985e4b4dc4' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/a5814313270ae79bddb8b7aff7d7985e4b4dc4' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/c5aefa0039c1b57780ae03d049910ae46ab211' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/c5aefa0039c1b57780ae03d049910ae46ab211' (369)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/d448e7a37bf8904caf73b0951b1707f4e6d9ee' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/d448e7a37bf8904caf73b0951b1707f4e6d9ee' (341)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/85/e914aac893fe904b556766619382d2f73320d8' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/85/e914aac893fe904b556766619382d2f73320d8' (698)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/02a674546743402172f3f3fe5650d1edb540be' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/02a674546743402172f3f3fe5650d1edb540be' (336)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/86/0a105e9e5787f6254c11331414685d1eaeb35c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/0a105e9e5787f6254c11331414685d1eaeb35c' (49)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/0e38b1b7b0a294a63f53a45df5aa3f3e530b43' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/0e38b1b7b0a294a63f53a45df5aa3f3e530b43' (342)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/26eea1a40822d188353ec79e9b66d9d038c42a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/26eea1a40822d188353ec79e9b66d9d038c42a' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/3a20def910fa1af62558744bcffcf48722ff19' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/3a20def910fa1af62558744bcffcf48722ff19' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/43408a2e86cf6de9ff78b4a66c20ea2406eee2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/43408a2e86cf6de9ff78b4a66c20ea2406eee2' (476)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/45395f14ceaa79d7f917e46cce29e68b05fca8' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/45395f14ceaa79d7f917e46cce29e68b05fca8' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/5655d50ef46868138c949753b764111652f28a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/5655d50ef46868138c949753b764111652f28a' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/5a1ceb9cd107ba21047e5c4bbcedafc6e98463' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/5a1ceb9cd107ba21047e5c4bbcedafc6e98463' (337)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/5a2dd3b3eacb2bb2f4d785eb93869731ffbd1b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/5a2dd3b3eacb2bb2f4d785eb93869731ffbd1b' (339)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/9aebf765f065abe90c81487367f7a4262d1b25' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/9aebf765f065abe90c81487367f7a4262d1b25' (340)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/9fd2917251934165a5e28c508d6fc266ff6aee' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/9fd2917251934165a5e28c508d6fc266ff6aee' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/86/be8ed55743998c7695575c8d01da5e71c40344' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/86/be8ed55743998c7695575c8d01da5e71c40344' (339)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/078f7f70df6f42b1c225bd8f0c7f42000fc9b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/078f7f70df6f42b1c225bd8f0c7f42000fc9b6' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/5d9a6047efb2c949ad3e16562137d069a92f99' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/5d9a6047efb2c949ad3e16562137d069a92f99' (396)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/87/651e4f69056174a9205e5f94bf0740db99a43e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/651e4f69056174a9205e5f94bf0740db99a43e' (256)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/78082c276727ab9f69f9d5ce6aa6dcadab86a8' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/78082c276727ab9f69f9d5ce6aa6dcadab86a8' (335)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/7cab565bd7590e3979d4e5fe8c11b38be585eb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/7cab565bd7590e3979d4e5fe8c11b38be585eb' (335)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/8cfca0f83f041578ebca8d001e392ae9f10b39' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/8cfca0f83f041578ebca8d001e392ae9f10b39' (338)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/9005ad77bef0621dd9309e78c1c9a8e8ab6bb2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/9005ad77bef0621dd9309e78c1c9a8e8ab6bb2' (338)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/87/fa88f7f918a4d14bf51e24d509a56ded347ef1' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/87/fa88f7f918a4d14bf51e24d509a56ded347ef1' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/88/0294b69b51807f36de3204faed86ff4bcecf5d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/88/0294b69b51807f36de3204faed86ff4bcecf5d' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/88/21ea78e21e277e2068d976e4520847273b7906' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/88/21ea78e21e277e2068d976e4520847273b7906' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/88/29621a141619ae5b856f8e8251d4b5fcf405b6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/88/29621a141619ae5b856f8e8251d4b5fcf405b6' (336)
2018-08-29 09:59:32: Copy Over 'D:/repository/.git/objects/88/4566dba777413f7e5b4301d5ff78d812249c81' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/88/4566dba777413f7e5b4301d5ff78d812249c81' (341)
2018-08-29 09:59:32: Copy New 'D:/repository/.git/objects/88/4570c987048f84528955bfcd03e8c055b4766b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/88/4570c987048f84528955bfcd03e8c055b4766b' (105)
